word	pinyin	english	chinese	num_sentences_needed
作别	zuo4 bie2	to bid farewell	与人告别道别	1
高涨	gao1 zhang3	to surge up	急剧上升	6
高涨	gao1 zhang3	to rise	数量或程度的上升	6
高涨	gao1 zhang3	(of tensions etc) to run high	情绪或紧张局势的升高	6
张三	Zhang1 San1	Zhang San, name for an unspecified person, first of a series of three: 張三|张三[Zhang1 San1], 李四[Li3 Si4], 王五[Wang2 Wu3] Tom, Dick and Harry	泛指不特定的人名常与李四王五并列	6
张三	Zhang1 San1	(dialect) wolf	方言中指狼	6
来得	lai2 de5	to emerge (from a comparison)	在比较中显露出来	1
来得	lai2 de5	to come out as	结果表现为某种情况	6
来得	lai2 de5	to be competent or equal to	能够胜任或与之匹敌	5
来讲	lai2 jiang3	as to	就某事而言	6
