word	pinyin	english	chinese	num_sentences_needed
后文	hou4 wen2	the pages ahead	文中后面的部分	6
后文	hou4 wen2	the following pages	随文接下来的段落或页码	6
倒数	dao4 shu3	to count backwards (from 10 down to 0)	从大到小依次倒数	6
倒数	dao4 shu3	to count down	做倒计时	6
倒数	dao4 shu3	from the bottom (lines on a page)	从底部开始计算或排列	6
倒数	dao4 shu3	from the back (rows of seats)	从后排向前计数或排列	2
倒数	dao4 shu4	inverse number	数的倒数	6
倒数	dao4 shu4	reciprocal (math.)	两个数相乘得一的互为倒数	3
或体	huo4 ti3	variant Chinese character	异体字	6
或体	huo4 ti3	alternative form of a Chinese character	字形的另一种替代形式	6
