word	pinyin	english	chinese	num_sentences_needed
林肯	Lin2 ken3	Lincoln, US car make	林肯汽车品牌	6
果断	guo3 duan4	firm	坚定不犹豫	1
果断	guo3 duan4	decisive	决策时迅速果敢	6
事变	shi4 bian4	unforeseen event	意料之外的重大变故	6
事变	shi4 bian4	events (in general)	一系列事件或变故的总称	4
条目	tiao2 mu4	clauses and sub-clauses (in formal document)	正式文档中的条款和子条目	1
条目	tiao2 mu4	entry (in a dictionary, encyclopedia etc)	词典或百科中的收录条目	6
霸权	ba4 quan2	hegemony	一国对他国的主导控制权	6
霸权	ba4 quan2	supremacy	绝对的统治地位或优势权力	6
小产	xiao3 chan3	to miscarry	自然流产	6
