word	pinyin	english	chinese	num_sentences_needed
祭	ji4	(Tw) (bound form) (celebratory) festival	庆祝性质的节日或祭宴	7
科学院	ke1 xue2 yuan4	academy of sciences	国家或学术机构的科研院所	7
选票	xuan3 piao4	a vote; ballot	选举时投出的票或表决票	7
在乎	zai4 hu5	to rest with; to lie in; to be due to (a certain attribute)	由某一属性决定或取决于	7
在乎	zai4 hu5	(often used in the negative) to care about	对某事关心或在意	1
配套	pei4 tao4	to form a complete set	组成完整的配套系统	7
配套	pei4 tao4	compatible	与已有体系互相兼容	7
配套	pei4 tao4	matching	样式或规格相互配合	7
配套	pei4 tao4	complementary	在功能上互为补充	7
好人	hao3 ren2	healthy person	身体健康的人	7
