word	pinyin	english	chinese	num_sentences_needed
之所以	zhi1 suo3 yi3	(after a noun N and before a predicate P) the reason why N P	表示原因的结构，相当于'之所以……是因为……'	7
之所以	zhi1 suo3 yi3	"Example: 我之所以討厭他|我之所以讨厌他[wo3 zhi1 suo3 yi3 tao3 yan4 ta1] ""the reason why I dislike him (is ...)"""	表示某事发生原因的连词结构	7
案例	an4 li4	case (of fraud, hepatitis, international cooperation etc); instance; example	典型事例或示例	2
自得	zi4 de2	contented	心满意足，感到满足	7
自得	zi4 de2	pleased with one's position	对自己处境或成就感到欣慰	2
然	ran2	correct	正确无误	7
然	ran2	right	恰当合适	7
然	ran2	so	如此，这样	7
然	ran2	thus	由此，因此	7
然	ran2	like this	像这样，照此	7
