word	pinyin	english	chinese	num_sentences_needed
全国	quan2 guo2	national	国家层面的	9
出现	chu1 xian4	to appear	显现或露出	1
出现	chu1 xian4	to emerge	浮现或涌现	9
出现	chu1 xian4	to show up	到场或露面	9
呢	ne5	"particle indicating that a previously asked question is to be applied to the preceding word (""What about ...?"", ""And ...?"")"	表示把先前问题套用于前项的疑问助词	9
呢	ne5	"particle for inquiring about location (""Where is ...?"")"	用于询问地点的语气助词	9
呢	ne5	"particle signaling a pause, to emphasize the preceding words and allow the listener time to take them on board (""ok?"", ""are you with me?"")"	表示停顿并强调前述话语的助词	9
呢	ne5	(at the end of a declarative sentence) particle indicating continuation of a state or action	陈述句末表示状态持续的助词	9
呢	ne5	particle indicating strong affirmation	表示强烈肯定的语气助词	9
呢	ni2	dense wool fabric (used for coats and jackets)	厚重羊毛织物用于大衣外套	9
