word	pinyin	english	chinese	num_sentences_needed
动摇	dong4 yao2	to destabilize	破坏原有稳定性	1
动摇	dong4 yao2	to pose a challenge to	对局势或权威构成挑战	6
皇上	huang2 shang5	the emperor	对皇帝的称呼	6
皇上	huang2 shang5	Your majesty the emperor	对皇帝的尊称	6
皇上	huang2 shang5	His imperial majesty	对皇帝的尊贵称谓	6
盒子	he2 zi5	box; case	用以装载或收纳的盒子	6
盒子	he2 zi5	hezi – a savory turnover-like pie in northern Chinese and Mongolian cuisines	北方及蒙古地区的咸味合子式馅饼	6
货车	huo4 che1	truck	用于公路运输货物的卡车	1
货车	huo4 che1	van	小型货运车辆或面包车	6
货车	huo4 che1	freight wagon	铁路上用于运货的车厢	6
