word	pinyin	english	chinese	num_sentences_needed
露天	lu4 tian1	in the open	无遮蔽地在外部空间进行	1
风干	feng1 gan1	to air-dry	用自然风使物体脱去水分	6
风干	feng1 gan1	to season (timber etc)	使木材等经风干以便保存或使用	6
风干	feng1 gan1	air-dried	经风吹干后的干燥状态	6
风干	feng1 gan1	air-drying	以风吹晾干的过程或方法	2
平板	ping2 ban3	slab; flat board; (engineering) surface plate	平整的板材或工作台面	6
平板	ping2 ban3	flat; level	平坦无起伏的表面	6
平板	ping2 ban3	(fig.) dull; monotonous	内容枯燥单调	6
养活	yang3 huo5	to provide for	供给生活费用以维持生计	1
养活	yang3 huo5	to keep (animals, a family etc)	饲养并看护动物或家畜	5
