word	pinyin	english	chinese	num_sentences_needed
安心	an1 xin1	at ease	心情安定无忧	6
安心	an1 xin1	to feel relieved	感到心中宽慰	6
安心	an1 xin1	to set one's mind at rest	使内心放心无挂虑	6
安心	an1 xin1	to keep one's mind on sth	把心思集中于某事	6
官兵	guan1 bing1	(military) officers and soldiers	军队中的军官与士兵	1
官兵	guan1 bing1	officers and men	现役官兵的总称	6
官兵	guan1 bing1	(old) government troops	旧时隶属于官府的军队	1
上空	shang4 kong1	the skies above a certain place; (aviation) airspace	某地上方的天空或空域	1
上空	shang4 kong1	(Tw) topless	无上衣的，露出上半身	6
月城	yue4 cheng2	semicircular defensive enclosure around city gates	城门外的半圆形防御工事	4
