word	pinyin	english	chinese	num_sentences_needed
较量	jiao4 liang4	battle	对抗性的战斗或交锋	6
较量	jiao4 liang4	to haggle	讨价还价商谈价格	6
较量	jiao4 liang4	to quibble	为小节争辩吹毛求疵	6
叫声	jiao4 sheng1	yelling (sound made by person)	人发出的叫喊声	6
叫声	jiao4 sheng1	barking	犬或类似动物的吠声	6
叫声	jiao4 sheng1	braying	驴等动物的刺耳叫声	6
叫声	jiao4 sheng1	roaring (sound made by animals)	兽类发出的咆哮或吼叫声	6
转折	zhuan3 zhe2	shift in the trend of events	事态发展方向的改变	6
转折	zhuan3 zhe2	turnaround	局势好坏逆转的关键变化	6
转折	zhuan3 zhe2	plot shift in a book	小说或戏剧中的情节转折	6
