word	pinyin	english	chinese	num_sentences_needed
反响	fan3 xiang3	echo	声音或观念的回响与共鸣	1
换钱	huan4 qian2	to change money	兑换货币	4
换钱	huan4 qian2	to sell	出售物品换取钱款	1
神仙	shen2 xian1	Daoist immortal	道教传说中的长生不死者	6
神仙	shen2 xian1	supernatural entity	超自然的神灵存在	6
神仙	shen2 xian1	(in modern fiction) fairy, elf, leprechaun etc	虚构作品中的仙灵小精灵	6
神仙	shen2 xian1	fig. lighthearted person	性情轻松无忧的人	6
远超过	yuan3 chao1 guo4	to exceed by far	大大超过或远远胜过	6
远超过	yuan3 chao1 guo4	to outclass	在能力或水平上显著优于他人	6
迈进	mai4 jin4	to step in	踏入或进入新的阶段或地点	6
