word	pinyin	english	chinese	num_sentences_needed
柄	bing3	sth that affords an advantage to an opponent	给对手利用的把柄或把柄儿	6
柄	bing3	classifier for knives or blades	用于刀刃的量词	6
事业线	shi4 ye4 xian4	(palmistry) fate line; career prospects line (running vertically up the palm to the base of the middle finger)	手相学中代表事业的掌线	6
事业线	shi4 ye4 xian4	(slang) cleavage	俗称女性的乳沟	6
胳膊	ge1 bo5	arm	上肢从肩到手的部分	6
校内	Xiao4 nei4	Xiaonei (Chinese social network website)	名为校内的中国社交网站	6
校内	xiao4 nei4	on-campus	在校园范围内	6
校内	xiao4 nei4	intramural	只限校内的或校内组织的活动	6
交配	jiao1 pei4	mating	动物或植物进行配合繁殖	1
交配	jiao1 pei4	copulation (esp. of animals)	动物间的交尾或结合行为	6
