word	pinyin	english	chinese	num_sentences_needed
旺	wang4	prosperous	繁荣昌盛	6
旺	wang4	flourishing	生气勃勃	6
旺	wang4	(of flowers) blooming	花朵盛开旺盛	6
旺	wang4	(of fire) roaring	火势猛烈	6
旺盛	wang4 sheng4	vigorous	生命力充沛	6
旺盛	wang4 sheng4	exuberant	情绪或精力旺盛	6
带病	dai4 bing4	"to be suffering from an illness (often implying ""in spite of being sick"")"	身体有病仍坚持工作或活动的状态	6
带病	dai4 bing4	to carry the causative agent of an infectious disease	携带病原体但未必出现症状的状态	6
诱导	you4 dao3	to induce; to encourage; to provide guidance	引导或促使某人或某事发生	6
诱导	you4 dao3	(medicine, chemistry) to induce	在医学或化学中引发生物反应或变化	6
