word	pinyin	english	chinese	num_sentences_needed
总	zong3	(bound form) general; overall	总体的或全面的	9
总	zong3	to sum up	概括或归纳要点	9
总	zong3	in every case; always; invariably	在任何情况下总是如此	9
总	zong3	anyway; after all; eventually; sooner or later	不管怎样最终仍然如此	9
总	zong3	surely	必定或确然	9
总	zong3	(after a person's name) abbr. for 總經理|总经理[zong3 jing1 li3] or 總編|总编[zong3 bian1] etc	用于姓名之后表示职务的简称	9
选择	xuan3 ze2	to select; to pick	从多者中挑选	9
选择	xuan3 ze2	choice; option; alternative	可供选择的方案或选项	9
国内	guo2 nei4	domestic	属于本国境内的	9
国内	guo2 nei4	internal (to a country)	国家内部的事务或范围	9
