word	pinyin	english	chinese	num_sentences_needed
选本	xuan3 ben3	anthology	选集或文选	1
选本	xuan3 ben3	selected works	精选作品的合集	6
回合	hui2 he2	one of a sequence of contests (or subdivisions of a contest) between the same two opponents	双方交手的一局或一回合	3
回合	hui2 he2	round (boxing etc)	拳击等比赛的一个回合	6
回合	hui2 he2	rally (tennis etc)	网球等的一次来回击球	6
回合	hui2 he2	frame (billiards etc)	台球等的一局比赛	6
回合	hui2 he2	inning	棒球或垒球的一局	6
回合	hui2 he2	(tennis, soccer etc) rubber or leg	系列赛中的一场或一盘	6
回合	hui2 he2	round (of negotiations)	谈判或交涉的一轮阶段	6
因应	yin1 ying4	to respond accordingly to	对情况作出相应的反应或处理	3
