word	pinyin	english	chinese	num_sentences_needed
打球	da3 qiu2	to play with a ball	用球进行娱乐或练习	6
头目	tou2 mu4	ringleader	组织中的首要负责人	6
头目	tou2 mu4	gang leader	犯罪团伙或黑帮的领导者	6
头目	tou2 mu4	chieftain	部落或集体的首领	1
清道	qing1 dao4	to clean the street	清扫街道，打理路面卫生	6
清道	qing1 dao4	to clear the road (i.e. get rid of people for passage of royalty or VIP)	为要员通行驱散行人或障碍	4
评判	ping2 pan4	to judge (a competition)	担任比赛或评比的裁判并裁定	6
评判	ping2 pan4	to appraise	对事物的价值或品质作出判断	1
评委	ping2 wei3	evaluation committee; judging panel	负责评分或裁定的评审委员会或裁判组	1
评委	ping2 wei3	judging panel member; adjudicator (abbr. for 評選委員會委員|评选委员会委员[ping2 xuan3 wei3 yuan2 hui4 wei3 yuan2])	作为评审团成员的裁判人员或评委个体	6
