word	pinyin	english	chinese	num_sentences_needed
坚固	jian1 gu4	firmly	牢固地	6
坚固	jian1 gu4	hard	坚硬	6
坚固	jian1 gu4	stable	稳定不变	6
歌颂	ge1 song4	to sing the praises of	公开赞美或颂扬某人或事	6
歌颂	ge1 song4	to extol	用颂词或赞歌高度赞扬	6
歌颂	ge1 song4	to eulogize	以文学或音乐形式歌唱颂扬	6
正史	zheng4 shi3	the 24 or 25 official dynastic histories	二十四史或二十五史等官方史书总称	4
正史	zheng4 shi3	true history, as opposed to fictional adaptation or popular legends	正式史实而非小说传说	6
归纳	gui1 na4	to sum up	把零散材料作归总概括	6
归纳	gui1 na4	to summarize	用简洁语言总结要点	6
