word	pinyin	english	chinese	num_sentences_needed
公认	gong1 ren4	accepted (as)	被普遍接受或认为是某种状态的	7
兵团	bing1 tuan2	large military unit	规模较大的军事编制单位	7
兵团	bing1 tuan2	formation	由若干部队组成的作战编组	7
兵团	bing1 tuan2	army	可独立作战的部队集团	7
窗户	chuang1 hu5	window	房屋用于采光通风的窗户	7
大体	da4 ti3	overall situation; the big picture	事物的整体情况或全貌	7
大体	da4 ti3	cadaver for dissection in training medical students	供医学生解剖使用的尸体标本	7
大麻	da4 ma2	hemp (Cannabis sativa)	大麻植物，供纤维或种子用途的品种	7
大麻	da4 ma2	cannabis	含致幻成分的大麻类植物	7
大麻	da4 ma2	marijuana	由大麻制成的可吸食或滥用的麻醉品	7
