word	pinyin	english	chinese	num_sentences_needed
穆	mu4	burial position in an ancestral tomb (old)	祖墓中葬者的安置姿势	6
团员	tuan2 yuan2	member	组织或团体的正式成员	1
团员	tuan2 yuan2	group member	隶属某小组或团队的成员	4
笼罩	long3 zhao4	to envelop	覆盖在上使之笼罩	6
笼罩	long3 zhao4	to shroud	以阴影或雾霭遮蔽	6
酋长	qiu2 zhang3	headman (of primitive people)	原始部落的首领或头人	6
酋长	qiu2 zhang3	tribal chief	部族或部落的最高统领	6
酋长	qiu2 zhang3	used as translation for foreign leaders, e.g. Indian Rajah or Arab Sheik or Emir	指某些民族或国家的首领称号	6
收地	shou1 di4	to confiscate land for redistribution (China, 1947-52)	特指1947至1952年没收并重新分配土地	6
收地	shou1 di4	(of a government) to acquire land (with compensation)	政府依法征用并给予补偿的土地取得	6
