word	pinyin	english	chinese	num_sentences_needed
不必	bu4 bi4	need not	不需要，无需	2
不必	bu4 bi4	does not have to	没有必要去做	7
不必	bu4 bi4	not necessarily	不一定必须	7
哈	ha1	(interj.) ha!	表示惊讶或得意的感叹词	7
哈	ha1	(onom. for laughter)	模仿笑声的拟声词	7
哈	ha1	(slang) to be infatuated with; to adore	迷恋或倾心的俚语用法	7
哈	ha1	(bound form) husky (dog) (abbr. for 哈士奇[ha1 shi4 qi2])	对哈士奇犬的简称	7
哈	ha3	a Pekinese; a pug	京巴犬或巴哥犬的俗称	7
哈	ha3	(dialect) to scold	方言中责骂或训斥的动词	7
不满	bu4 man3	dissatisfied; discontented; resentful	不满意或心怀不平	2
