word	pinyin	english	chinese	num_sentences_needed
精密	jing1 mi4	refined	结构或构造非常细密	6
天后	Tian1 hou4	Tin Hau, Empress of Heaven, another name for the goddess Matsu 媽祖|妈祖[Ma1 zu3]	海神妈祖的尊称天后	6
天后	Tian1 hou4	Tin Hau (Hong Kong area around the MTR station with same name)	香港以天后命名的地区	6
纠缠	jiu1 chan2	to be in a tangle	缠绕成绞或纠结	6
纠缠	jiu1 chan2	to nag	不断烦扰或纠缠他人	6
好坏	hao3 huai4	good or bad	好与坏的分别	6
好坏	hao3 huai4	good and bad	事物的优劣并存	6
好坏	hao3 huai4	standard; quality	事物的标准或质量	6
好坏	hao3 huai4	(coll.) very bad	口语中表示非常糟糕	6
故都	gu4 du1	former capital	过去的都城	2
