word	pinyin	english	chinese	num_sentences_needed
白道	bai2 dao4	legitimate, lawful activities (contrasted with 黑道[hei1 dao4])	合法正当的行业或活动	6
白道	bai2 dao4	law-abiding citizenry	遵纪守法的民众	6
警示	jing3 shi4	to warn	发出警告以提醒注意	6
警示	jing3 shi4	to alert	发出紧急提示使人警觉	6
警示	jing3 shi4	warning	起到警告作用的信息	6
警示	jing3 shi4	cautionary	具有警戒或提示意义	6
护送	hu4 song4	to escort	护卫并押送某人或物到目的地	6
护送	hu4 song4	to accompany	陪同以提供帮助或照料	1
盛世	sheng4 shi4	a flourishing period	繁荣安定的时代	6
盛世	sheng4 shi4	period of prosperity	经济社会高度发达的时期	6
