word	pinyin	english	chinese	num_sentences_needed
晕	yun1	to lose consciousness	意识丧失进入无知觉状态	7
晕	yun1	to pass out	短暂性失去知觉或昏迷	7
晕	yun4	dizzy	感到头昏或眩晕不适	7
晕	yun4	halo	光环或围绕光源的晕圈	7
晕	yun4	ring around moon or sun	日月周围出现的光晕现象	7
晚会	wan3 hui4	evening party	晚间举行的集会或演出活动	2
家法	jia1 fa3	the rules and discipline that apply within a family	家庭内部的规矩与惩戒	7
家法	jia1 fa3	stick used for punishing children or servants	用于惩罚的棍棒	7
家法	jia1 fa3	traditions of an artistic or academic school of thought, passed on from master to pupil	门派技艺或学术的传承规矩	3
下班	xia4 ban1	to finish work; to get off work	结束工作离开岗位	2
