word	pinyin	english	chinese	num_sentences_needed
通	tong1	classifier for letters, telegrams, phone calls etc	信件电报电话等的计件量词	8
通	tong4	classifier for an activity, taken in its entirety (tirade of abuse, stint of music playing, bout of drinking etc)	表示一段完整活动的一次的量词	8
连结	lian2 jie2	(Tw) link (on a website); hyperlink	网页上的链接或超链接	4
周年	zhou1 nian2	anniversary	周年纪念日	8
周年	zhou1 nian2	annual	年度的或每年的	3
咱们	zan2 men5	we or us (including both the speaker and the person(s) spoken to)	包括说话者和听者在内的我们	8
咱们	zan2 men5	(dialect) I or me	方言中的我	8
不才	bu4 cai2	untalented	没有才干才能平庸	8
不才	bu4 cai2	I	谦称我	8
不才	bu4 cai2	me (humble)	谦称本人	7
