word	pinyin	english	chinese	num_sentences_needed
年来	nian2 lai2	this past year	过去一年之内	8
年来	nian2 lai2	over the last years	近年来一段期间	8
年月	nian2 yue4	months and year	月份与年份	3
年月	nian2 yue4	time	时间	5
年月	nian2 yue4	days of one's life	一生的岁月	8
作用	zuo4 yong4	to act on; to affect	对…产生影响	8
作用	zuo4 yong4	action; function; activity	功能或作用	8
作用	zuo4 yong4	purpose; intent	目的或用途	8
作用	zuo4 yong4	(suffix) -ation, -tion etc, as in 抑制作用[yi4 zhi4 zuo4 yong4], inhibition	构词后缀表示作用过程	8
来年	lai2 nian2	next year	明年	3
