word	pinyin	english	chinese	num_sentences_needed
悬崖	xuan2 ya2	overhanging cliff	突出悬挂的峭壁岩崖	6
违纪	wei2 ji4	lack of discipline	纪律松散或缺乏约束	6
违纪	wei2 ji4	to break a rule	违反具体纪律规定的行为	6
违纪	wei2 ji4	to violate discipline	不遵守组织纪律要求	6
违纪	wei2 ji4	to breach a principle	违背基本原则或准则的行为	6
成样子	cheng2 yang4 zi5	seemly	摆出像样的样子	6
成样子	cheng2 yang4 zi5	presentable	看起来体面或过得去	6
力争	li4 zheng1	to work hard for	努力争取实现某目标	1
力争	li4 zheng1	to do all one can	尽一切可能去完成任务	6
力争	li4 zheng1	to contend strongly	与对手激烈争夺或抗争	4
