word	pinyin	english	chinese	num_sentences_needed
现身	xian4 shen1	to appear	现身示人出现在面前	6
现身	xian4 shen1	(of a deity) to appear in the flesh	神明以肉身显现	6
兑	Dui4	surname Dui	兑姓	6
抬	tai2	to lift	用力把物体举起	6
抬	tai2	to raise	使位置或等级上升提升	6
抬	tai2	(of two or more persons) to carry	两人或多人合力抬起搬运	6
号称	hao4 cheng1	to be known as; to be nicknamed	被称为或号称	1
号称	hao4 cheng1	to be purportedly	据称是，传言称	6
号称	hao4 cheng1	to claim (often exaggeratedly or falsely)	夸大或自夸地声称	1
用不了	yong4 bu5 liao3	to not use all of	无法把全部用完	6
