word	pinyin	english	chinese	num_sentences_needed
司	si1	to manage	具体管理或经营事务	7
司	si1	department (under a ministry)	部门下设的司级机构	7
美军	Mei3 jun1	US army	美国陆军部队	7
美军	Mei3 jun1	US armed forces	美国的全部武装力量	7
情感	qing2 gan3	feeling	主观的感受或感觉	7
情感	qing2 gan3	emotion	强烈的情绪反应	7
情感	qing2 gan3	to move (emotionally)	使人动情或感动	2
不分	bu4 fen1	not to distinguish; to make no distinction	不加区分	7
不分	bu4 fen1	(LGBT slang) versatile (open to either penetrative or receptive role)	性关系中可攻可受者	7
哪儿	na3 r5	where?	哪里什么地方	7
