word	pinyin	english	chinese	num_sentences_needed
政府机关	zheng4 fu3 ji1 guan1	government office	负责办理政务的办公室或科室	7
新闻处	xin1 wen2 chu4	news service	负责发布新闻的机构部门	7
新闻处	xin1 wen2 chu4	information agency	收集整理并提供新闻信息的机构	7
开外	kai1 wai4	over and above (some amount)	超出某一规定数量之外	2
开外	kai1 wai4	beyond (budget)	超出预算或限额之外	7
富裕	fu4 yu4	prosperous; well-to-do; well-off	经济条件宽裕	7
下属	xia4 shu3	subordinate	直接受命的下级人员	7
下属	xia4 shu3	underling	地位低微的手下或下人	2
下滑	xia4 hua2	to slide down (a slope etc)	沿坡或表面向下滑动	7
下滑	xia4 hua2	(fig.) to decline	状况、程度或数值下降	7
