word	pinyin	english	chinese	num_sentences_needed
不惜	bu4 xi1	not scruple (to do sth)	不顾一切去做	6
啊呀	a1 ya1	interjection of surprise	表示突然惊讶或懊恼的感叹词	6
啊呀	a1 ya1	Oh my!	表示惊呼或感叹的口语化短语	6
悬挂	xuan2 gua4	to suspend	使物体离地悬置	6
悬挂	xuan2 gua4	to hang	使物体垂挂或用挂钩挂住	6
悬挂	xuan2 gua4	(vehicle) suspension	车辆用于减震和支撑的装置	6
启蒙	qi3 meng2	to instruct the young	教导幼童入门知识	6
启蒙	qi3 meng2	to initiate	引导入门或使开始	6
启蒙	qi3 meng2	to awake sb from ignorance	使人摆脱无知而觉悟	6
启蒙	qi3 meng2	to free sb from prejudice or superstition	使人摆脱偏见与迷信	6
