word	pinyin	english	chinese	num_sentences_needed
多义	duo1 yi4	polysemous	具有多重意义的	6
多义	duo1 yi4	ambiguity (linguistics)	语义歧义词义不明确的情况	6
活生生	huo2 sheng1 sheng1	real (people)	真实存在的人或事物	6
活生生	huo2 sheng1 sheng1	living (artist)	尚在世的艺术家或人物	6
活生生	huo2 sheng1 sheng1	while still alive (e.g. skinned alive)	当场尚未死去的状态	6
手铐	shou3 kao4	manacles	束缚手腕的金属器具	6
手铐	shou3 kao4	handcuffs	警方用于押解的手铐	6
大义	da4 yi4	righteousness	正义或道义原则	1
大义	da4 yi4	virtuous cause	为正当或崇高事业的立场	6
大义	da4 yi4	a woman's marriage	女子的婚姻或婚事	6
