word	pinyin	english	chinese	num_sentences_needed
平息	ping2 xi1	to quell; to smooth over (a dispute etc)	平息争端并调和矛盾	6
余地	yu2 di4	margin	边缘部分或留出的空间	6
余地	yu2 di4	leeway	可供选择或变更的余地	1
非凡	fei1 fan2	out of the ordinary	非同一般，超出平常的表现	6
非凡	fei1 fan2	unusually (good, talented etc)	在才能或成就上尤其出众	6
厂房	chang3 fang2	a building used as a factory; factory (building)	作为工厂使用的建筑物	1
热量	re4 liang4	heat	热能或热度	3
热量	re4 liang4	quantity of heat	热的数量或总量	6
热量	re4 liang4	calorific value	食品或燃料的热值	6
例行	li4 xing2	routine (task, procedure etc)	惯例性的事务或程序	6
