word	pinyin	english	chinese	num_sentences_needed
袜子	wa4 zi5	stockings	覆盖小腿或大腿的长袜	6
离职	li2 zhi2	to leave one's job temporarily (e.g. for study)	暂时离开工作岗位进修或学习	6
离职	li2 zhi2	to leave one's job; to resign	辞去职务或永久离开岗位	1
早车	zao3 che1	morning bus	早班公共汽车	6
早车	zao3 che1	early train	早班火车	5
早年	zao3 nian2	many years ago; in the past	往年，许多年前	1
离不开	li2 bu5 kai1	inseparable	不能分离或脱离	6
离不开	li2 bu5 kai1	inevitably linked to	与某事物必然关联，无法割舍	6
明知	ming2 zhi1	to be fully aware of	清楚了解并意识到	2
明知	ming2 zhi1	to know perfectly well	非常清楚地知道不可否认	6
