word	pinyin	english	chinese	num_sentences_needed
官方	guan1 fang1	government	政府或官方机构	3
官方	guan1 fang1	official (approved or issued by an authority)	经权威机构批准或发布的	8
经验	jing1 yan4	experience	个人或集体通过实践获得的阅历	3
经验	jing1 yan4	to go through; to experience	亲身遭遇或经历某事	7
之一	zhi1 yi1	one of (sth)	列举时指众多中的一项	8
之一	zhi1 yi1	one out of a multitude	从整体中取出的任一项	8
之一	zhi1 yi1	one (third, quarter, percent etc)	表示分数或比例中的一部分	8
显示	xian3 shi4	to show	展示或表明	4
显示	xian3 shi4	to illustrate	用例子说明	8
显示	xian3 shi4	to display	陈列或展示	8
