word	pinyin	english	chinese	num_sentences_needed
事主	shi4 zhu3	victim (of a criminal)	案件或事故的受害者	1
事主	shi4 zhu3	party involved (in a dispute etc)	争议中的当事人	6
事主	shi4 zhu3	main instigator	主要的挑起者或主使者	6
九州	Jiu3 zhou1	division of China during earliest dynasties	古代对中国地域的九个划分	6
九州	Jiu3 zhou1	fig. ancient China	指古代的整个中国或中华大地	1
九州	Jiu3 zhou1	Kyūshū, southernmost of Japan's four major islands	日本四大主岛之一的九州岛	6
校对	jiao4 dui4	proofreader	负责校稿的人	6
校对	jiao4 dui4	to proofread	校对并修正文字错误	1
校对	jiao4 dui4	to calibrate	校准仪器以确保准确度	4
条文	tiao2 wen2	clause	文献或法规中的条款文字	1
