word	pinyin	english	chinese	num_sentences_needed
遭到	zao1 dao4	to suffer	遭受损害、打击或不幸	8
遭到	zao1 dao4	to meet with (sth unfortunate)	遇到不利或令人不快的事情	8
岛	dao3	island	岛屿	8
阻止	zu3 zhi3	to prevent	制止某事发生或继续	8
阻止	zu3 zhi3	to block	挡住通路使无法进行	8
主动	zhu3 dong4	to take the initiative	主动采取行动或先行出击	1
主动	zhu3 dong4	to do sth of one's own accord	自愿或自行地去做某事	8
主动	zhu3 dong4	active	行为积极有活力	8
主动	zhu3 dong4	opposite: passive 被動|被动[bei4 dong4]	与被动相对的状态	8
主动	zhu3 dong4	drive (of gears and shafts etc)	机械中起驱动作用的部件	8
