word	pinyin	english	chinese	num_sentences_needed
跑	pao3	off	作补语表示脱落或分散	8
都会	du1 hui4	city	城市或市区的泛指	8
都会	du1 hui4	metropolis	大城市或都市圈的大都会	8
文章	wen2 zhang1	article	刊物上的篇章或发表的文章	8
文章	wen2 zhang1	essay	表达观点的短篇议论文	8
文章	wen2 zhang1	literary works	文学性创作的作品	8
文章	wen2 zhang1	writings	书面著述或文字作品的总称	8
文章	wen2 zhang1	hidden meaning	文字中隐含的深层含义或旨意	8
月中	yue4 zhong1	the middle of the month	一个月的中旬或月中时段	7
月中	yue4 zhong1	(Tw) (coll.) postpartum care center (abbr. for 月子中心[yue4 zi5 zhong1 xin1])	产后护理中心的俗称	8
