word	pinyin	english	chinese	num_sentences_needed
松	Song1	surname Song	松姓	7
松	song1	pine	松树	7
松	song1	loose	松散的	7
松	song1	to loosen	使松开	7
松	song1	to relax	放松身心	7
松	song1	floss (dry, fluffy food product made from shredded, seasoned meat or fish, used as a topping or filling)	以肉或鱼制成的松散干丝食品	7
人道	ren2 dao4	human sympathy	对他人的同情心	7
人道	ren2 dao4	humanitarianism	以救助为目的的思想或行动	7
人道	ren2 dao4	"the ""human way"", one of the stages in the cycle of reincarnation (Buddhism)"	佛教所指的人道轮回阶段	7
人道	ren2 dao4	sexual intercourse	性行为	7
