word	pinyin	english	chinese	num_sentences_needed
干笑	gan1 xiao4	forced laugh	勉强发出的笑声	6
格外	ge2 wai4	especially; particularly; even more than usual	尤为突出或超过平常	1
格外	ge2 wai4	extra; additional	额外的或附加的	4
交代	jiao1 dai4	to transfer (duties to sb else)	把职责或工作转交给他人	3
交代	jiao1 dai4	to give instructions; to tell (sb to do sth)	布置任务或下达指示	6
交代	jiao1 dai4	to confess; to account for oneself	承认错误或招供	6
交代	jiao1 dai4	(jocular) to come to a bad end	戏谑地指遭遇不幸或完蛋	6
人造	ren2 zao4	man-made	人为制造的	6
人造	ren2 zao4	artificial	仿自然的人工制品	6
人造	ren2 zao4	synthetic	通过化学或工艺合成的	6
