word	pinyin	english	chinese	num_sentences_needed
单位	dan1 wei4	unit (group of people as a whole)	组织中的基本群体单位	4
单位	dan1 wei4	work unit (place of employment, esp. in the PRC prior to economic reform)	改革前中国的工作单位或单位组织	9
完全	wan2 quan2	complete; whole	彻底完整	9
会议	hui4 yi4	meeting	人数较少的会议或集会	9
有关	you3 guan1	to have sth to do with	与某事有牵连	9
有关	you3 guan1	to relate to	与…有关联或涉及	9
有关	you3 guan1	related to	相关联的	9
有关	you3 guan1	to concern	与…有关并牵涉其中	9
有关	you3 guan1	concerning	关于某事	9
建立	jian4 li4	to establish	建立或确立制度机构	9
