word	pinyin	english	chinese	num_sentences_needed
运动病	yun4 dong4 bing4	motion sickness	乘车乘船等引起的晕眩不适	6
遗嘱	yi2 zhu3	testament	处分遗产的书面指示	6
遗嘱	yi2 zhu3	will	临终前留下的财产或意愿安排	6
国会议员	guo2 hui4 yi4 yuan2	member of congress	立法机构的议员	6
国会议员	guo2 hui4 yi4 yuan2	congressman	国会或众议院的代表	6
故家	gu4 jia1	old and respected family	古老且受尊敬的家族	6
故家	gu4 jia1	family whose members have been officials from generation to generation	世代为官的家族	6
如故	ru2 gu4	as before	仍然像从前那样	3
如故	ru2 gu4	as usual	照常进行，没有变化	6
如故	ru2 gu4	(to be) like old friends	像老朋友一样亲近	6
