word	pinyin	english	chinese	num_sentences_needed
扫	sao3	to sweep (one's eyes etc) over; to scan	迅速扫视或环顾	7
扫	sao4	(bound form) a (large) broom	大型扫帚	7
次经	ci4 jing1	non-canonical text	非正典的宗教或经典文本	7
次经	ci4 jing1	dubious classic text	真伪可疑的古代典籍	7
次经	ci4 jing1	Apocrypha	伪经或外典类文献	7
汗	han4	perspiration	人体排出的汗液	7
汗	han4	sweat	因热或运动而流出的汗水	7
汗	han4	to be speechless (out of helplessness, embarrassment etc) (Internet slang used as an interjection)	表示无语或尴尬的网络感叹词	7
仪	yi2	apparatus	一般的装置或设备	7
仪	yi2	rites	礼仪或祭祀的规制	7
