word	pinyin	english	chinese	num_sentences_needed
巨头	ju4 tou2	big player (including company, country, school etc)	重要参与者或有重大影响的实体	6
巨头	ju4 tou2	big shot	有影响力的名流或要人	3
分机	fen1 ji1	(telephone) extension	电话的分机号码或分机设备	3
词人	ci2 ren2	writer of 詞|词[ci2] (a kind of Classical Chinese poem)	写词的诗人	6
词人	ci2 ren2	person of literary talent	有文学才华的人	1
日趋	ri4 qu1	(increasing) day by day	日益增长或加深	6
日趋	ri4 qu1	(more critical) with every passing day	随着时日愈发严重	6
日趋	ri4 qu1	gradually	逐步地，渐渐发生	6
日化	ri4 hua4	household chemicals (cleaning products etc) and toiletries (abbr. for 日用化學製品|日用化学制品[ri4 yong4 hua4 xue2 zhi4 pin3])	日用化学制品	1
日化	ri4 hua4	(linguistics) to rhotacize	在语言学上使音变为r音	6
