word	pinyin	english	chinese	num_sentences_needed
浓度	nong2 du4	density	单位体积内的质量多少	7
浓度	nong2 du4	viscosity	液体流动的阻力大小	7
运送	yun4 song4	to transport	把物品从一处搬运到另一处	2
运送	yun4 song4	to carry	携带或护送某物或某人	7
唯	wei2	only	仅有，只有	7
唯	wei2	alone	独自一人	7
唯	wei2	-ism (in Chinese, a prefix, often combined with a suffix such as 主義|主义[zhu3 yi4] or 論|论[lun4], e.g. 唯理論|唯理论[wei2 li3 lun4], rationalism)	表示…主义的构词前缀	7
唯	wei3	yes	表示肯定	7
不清楚	bu4 qing1 chu5	unclear	不明白或不清晰	7
不清楚	bu4 qing1 chu5	not understood	未被理解或弄不懂	7
