word	pinyin	english	chinese	num_sentences_needed
原子	yuan2 zi3	atomic	与原子或原子能相关的	7
卡特	Ka3 te4	(name) Carter	卡特姓氏或人名	7
卡特	Ka3 te4	Jimmy Carter (1924–2024), US president 1977–1981	美国第39任总统吉米·卡特	7
排斥	pai2 chi4	to reject	拒绝接受或承认某人或某物	7
排斥	pai2 chi4	to exclude	把人或事物排除在外不予参与	7
排斥	pai2 chi4	to eliminate	消除或排除不需要的成分或影响	7
排斥	pai2 chi4	to remove	移去或去除不合适的东西	7
排斥	pai2 chi4	to repel	使某物远离或产生抗拒作用	7
赐	ci4	(bound form) to confer; to bestow; to grant	将权利或礼物授予他人	7
赐	ci4	(literary) gift; favor	作为恩惠的赠物	7
