word	pinyin	english	chinese	num_sentences_needed
封建	feng1 jian4	system of enfeoffment	封土授爵的政治经济制度	7
封建	feng1 jian4	feudalism	以封君与封臣关系为特征的制度	4
封建	feng1 jian4	feudalistic	具有封建特征的思想或制度倾向	7
专利	zhuan1 li4	patent	依法授予的发明或设计专有权	2
专利	zhuan1 li4	sth uniquely enjoyed (or possessed etc) by a certain group of people	某一群体独享的特殊权利或利益	7
专利	zhuan1 li4	monopoly	对某物的排他性控制或垄断权	7
之际	zhi1 ji4	during	在某事进行的期间	7
之际	zhi1 ji4	at the time of	在特定时刻或关键时刻	7
人间	ren2 jian1	the human world	人世间；世俗世界	2
人间	ren2 jian1	the earth	尘世或现实世界	7
