word	pinyin	english	chinese	num_sentences_needed
外教	wai4 jiao4	religion other than Buddhism (term used by Buddhists)	佛教以外的宗教	6
两倍	liang3 bei4	twice as much	数量为原来的两倍	6
两倍	liang3 bei4	double the amount	总量翻一番，成双倍	6
洞穴	dong4 xue2	cave	地下或山体中的洞穴	6
洞穴	dong4 xue2	cavern	大而深的岩洞	6
梦话	meng4 hua4	talking in one's sleep	睡眠状态下的说话行为	6
梦话	meng4 hua4	words spoken during sleep	睡梦中说出的词句内容	6
梦话	meng4 hua4	fig. speech bearing no relation to reality	与现实无关的胡言乱语	6
梦话	meng4 hua4	delusions	妄想或不切实际的言论	6
西洋	Xi1 yang2	countries of the Indian Ocean (traditional)	传统上指印度洋沿岸国家	6
