word	pinyin	english	chinese	num_sentences_needed
不作为	bu4 zuo4 wei2	omission (law)	法律上指怠于作为的过失	7
激烈	ji1 lie4	(of competition or fighting) intense	竞争或战斗极为紧张激烈	7
激烈	ji1 lie4	(of pain) acute	疼痛程度非常剧烈而尖锐	7
激烈	ji1 lie4	(of an expression of opinion) impassioned	言辞或意见表达时情绪激动有力	3
激烈	ji1 lie4	vehement	情感或态度极端强烈	7
激烈	ji1 lie4	(of a course of action) drastic	采取极端或剧烈的行动措施	7
激烈	ji1 lie4	extreme	程度上达到非常极端的状态	7
直	Zhi2	surname Zhi	直姓	7
直	Zhi2	Zhi (c. 2000 BC), fifth of the legendary Flame Emperors 炎帝[Yan2 di4] descended from Shennong 神農|神农[Shen2 nong2] Farmer God	传说中炎帝第五代的首领	7
直	zhi2	straight	不弯曲的，笔直的	7
