word	pinyin	english	chinese	num_sentences_needed
事权	shi4 quan2	responsibility	应承担的职责或义务	6
人身	ren2 shen1	person	个人	6
人身	ren2 shen1	personal	与个人有关的；私人	1
人身	ren2 shen1	human body	人的身体	6
头条	Tou2 tiao2	Toutiao, personalized content recommendation app (abbr. for 今日頭條|今日头条[Jin1 ri4 Tou2 tiao2])	个性化内容推荐应用	6
岩	yan2	cliff	峭壁	6
岩	yan2	rock	天然岩石	6
饲料	si4 liao4	feed	供动物食用的饲养用料	6
饲料	si4 liao4	fodder	主要供牲畜粗饲的草料或干料	6
平行	ping2 xing2	parallel (in a spatial or geometric sense, or figuratively)	空间或比喻上互不相交	6
