word	pinyin	english	chinese	num_sentences_needed
点名	dian3 ming2	(to call or praise or criticize sb) by name	当众点名表扬或批评某人	1
做球	zuo4 qiu2	to set up a teammate (with an opportunity to score)	为队友创造得分机会	6
做球	zuo4 qiu2	to throw a game	故意输掉比赛	6
投标	tou2 biao1	to bid	参加竞标并出价	6
投标	tou2 biao1	to make a tender	向招标方提交投标文件	2
抵触	di3 chu4	to conflict	发生冲突或抵触	6
抵触	di3 chu4	to contradict	互相矛盾不相容	6
拉活	la1 huo2	(northern dialect) to pick up a fare (as a taxi driver)	接载乘客	6
拉活	la1 huo2	to pick up a piece of work (as a courier)	接取或承接货物差事	6
生殖器	sheng1 zhi2 qi4	reproductive organ	生殖器官	6
