word	pinyin	english	chinese	num_sentences_needed
忘我	wang4 wo3	altruism	无私奉献以他人为先	6
思想体系	si1 xiang3 ti3 xi4	system of thought	有组织的理论或信念体系	6
思想体系	si1 xiang3 ti3 xi4	ideology	具有政治或宗教倾向的意识形态	6
思潮	si1 chao2	tide of thought	思想的兴起传播形成的浪潮	6
思潮	si1 chao2	way of thinking characteristic of a historical period	历史时期特有的思维方式和倾向	6
思潮	si1 chao2	Zeitgeist	反映时代精神的观念和风尚	6
转运	zhuan3 yun4	to forward; to transfer; to transship	把货物转运或改换运输路线	1
转运	zhuan3 yun4	to have luck turn in one's favor	运势好转，命运开始向好转变	2
辣椒	la4 jiao1	hot pepper	可食用的辣椒植物或果实	6
辣椒	la4 jiao1	chili	通常用于调味的辣椒	6
