word	pinyin	english	chinese	num_sentences_needed
饥荒	ji1 huang1	famine	大范围严重饥饿	6
饥荒	ji1 huang1	debt	债务	6
饥荒	ji1 huang1	difficulty	困难或窘境	6
企	qi3	(bound form) to stand on tiptoe and look; to anticipate; to look forward to	踮脚张望或期待	6
熬	ao1	to boil; to simmer	用沸煮或慢煮的方法烹煮	6
熬	ao2	to cook on a slow fire; to extract by heating; to decoct	用文火慢煎以提取成分或煎熬	6
熬	ao2	to endure	忍受痛苦或艰难困苦	6
热血	re4 xue4	hot blood	激昂冲动的热情	1
热血	re4 xue4	warm-blooded (animal)	温血动物或温血性	6
热血	re4 xue4	endothermic (physiology)	通过代谢维持体温的生理特性	6
