word	pinyin	english	chinese	num_sentences_needed
落地	luo4 di4	to fall to the ground	掉落至地面	6
落地	luo4 di4	to be set on the ground	放置在地面上安放	6
落地	luo4 di4	to reach to the ground	延伸至接触地面	6
落地	luo4 di4	to be born	出生或产生	6
落地	luo4 di4	(of a plane) to land	飞机或航行器着陆	6
借鉴	jie4 jian4	to draw on (others' experience)	吸取他人经验以改进自身	6
借鉴	jie4 jian4	to learn from (how others do things)	学习并采用他人的成功做法	6
借鉴	jie4 jian4	lesson to be learned (by observing others)	通过对照得到可资借用的教训	6
王室	wang2 shi4	royal family	君主及其近亲家族	6
王室	wang2 shi4	royal household	王家的宫廷机构与生活场所	6
