word	pinyin	english	chinese	num_sentences_needed
开	kai1	carat (gold)	表示黄金成色的开数单位	9
东西	dong1 xi1	east and west	东西向的两个方向或地区	1
东西	dong1 xi5	stuff	各种材料或杂物	9
东西	dong1 xi5	person	口语中指人或家伙	5
之后	zhi1 hou4	(at the beginning of a sentence) afterwards; since then	随后；从那时起	4
特别	te4 bie2	very; especially; particularly	尤为，表示强调或突出	1
特别	te4 bie2	expressly; for a specific purpose	为特定目的或场合专门的	9
特别	te4 bie2	(often followed by 是[shi4]) in particular	特别是，常用于引出重点	9
由于	you2 yu2	as a result of	因此，表示结果	9
由于	you2 yu2	thanks to	多亏，表示有利的原因	9
