word	pinyin	english	chinese	num_sentences_needed
躺	tang3	to lie down	身体平放在地面或床上	7
摆脱	bai3 tuo1	to break away from	摆脱束缚或控制	2
摆脱	bai3 tuo1	to cast off (old ideas etc)	抛弃陈旧观念或思想束缚	7
摆脱	bai3 tuo1	to get rid of	除去不需要或有害的事物	7
摆脱	bai3 tuo1	to break away (from)	与某人或某团体断绝关系	7
摆脱	bai3 tuo1	to break out (of)	冲出困境或围困逃离	7
摆脱	bai3 tuo1	to free oneself from	使自己从不利处境解放	7
摆脱	bai3 tuo1	to extricate oneself	设法脱身或解围	7
地区经济	di4 qu1 jing1 ji4	local economy	某一地区的经济活动和结构	7
地区经济	di4 qu1 jing1 ji4	regional economy	跨地区或区域性的经济体系	7
