word	pinyin	english	chinese	num_sentences_needed
硬	ying4	hard; stiff; solid	坚硬或坚固的质地	7
硬	ying4	(fig.) strong; firm	性格或立场坚强稳固	7
硬	ying4	resolutely; uncompromisingly	坚决且不妥协地	7
硬	ying4	laboriously; with great difficulty	艰难费力地完成	7
硬	ying4	good (quality); able (person)	品质优良或能力出众	7
硬	ying4	(of food) filling; substantial	饱腹感强的食物	7
搬	ban1	to move (i.e. relocate oneself)	搬迁居所或迁移自己	7
搬	ban1	to move (sth relatively heavy or bulky)	移动沉重或笨重物品	7
搬	ban1	to shift	将物体稍微挪动改变位置	7
搬	ban1	to copy indiscriminately	不加选择地照抄挪用	7
