word	pinyin	english	chinese	num_sentences_needed
人大	Ren2 da4	Renmin University of China (abbr. for 中國人民大學|中国人民大学[Zhong1 guo2 Ren2 min2 Da4 xue2])	中国人民大学	8
人大	ren2 da4	people's congress, a legislative body within the PRC's system of government at any of various levels – national, provincial, municipal, county or township (abbr. for 人民代表大會|人民代表大会[ren2 min2 dai4 biao3 da4 hui4])	各级人民代表大会	3
临时	lin2 shi2	as the time draws near	临近之际	3
临时	lin2 shi2	at the last moment	在紧要的最后一刻	8
临时	lin2 shi2	interim	过渡性的	8
临时	lin2 shi2	ad hoc	专门为某事临时安排的	8
照顾	zhao4 gu5	to take care of	照料或看护他人或物	3
照顾	zhao4 gu5	to show consideration	体贴关心他人感受	8
照顾	zhao4 gu5	to look after	照看并照管日常起居	8
小孩	xiao3 hai2	child	儿童	8
