word	pinyin	english	chinese	num_sentences_needed
难为	nan2 wei5	sorry to bother you (polite, used to thank sb for a favor)	抱歉麻烦您	7
出车	chu1 che1	to dispatch a vehicle	派车出动	7
出车	chu1 che1	(of a vehicle or its driver) to set off	车辆或司机出发上路	2
巨	ju4	very large; huge; tremendous; gigantic	体积或规模极大的	7
巨	ju4	(coll.) very; extremely	口语中表示程度极高	7
帅	Shuai4	surname Shuai	帅姓	7
帅	shuai4	(bound form) commander-in-chief	最高指挥官	7
帅	shuai4	(bound form) to lead; to command	率领或指挥	7
帅	shuai4	handsome; graceful; dashing; elegant	英俊潇洒，有风度	7
帅	shuai4	(coll.) cool!; sweet!	口语中表示赞赏的感叹	7
