word	pinyin	english	chinese	num_sentences_needed
旅	lu:3	brigade (army)	军队的旅级编制或部队	7
夸张	kua1 zhang1	to exaggerate	夸大事实或程度	7
夸张	kua1 zhang1	overstated; exaggerated	言辞或表述言过其实的	7
夸张	kua1 zhang1	hyperbole	作为修辞手法的夸张表达	7
夸张	kua1 zhang1	(coll.) excessive; ridiculous; outrageous	过分荒诞到离谱的表现	7
试点	shi4 dian3	test point	作为实验性的地点或单位	2
试点	shi4 dian3	to carry out trial	实施试行或试验的行动	4
试点	shi4 dian3	pilot scheme	为推广前设置的试验性方案	7
春秋	Chun1 qiu1	Spring and Autumn Period (770-476 BC)	春秋时代的历史时期（公元前770至476年）	7
春秋	Chun1 qiu1	Spring and Autumn Annals, chronicle of Lu State (722-481 BC)	鲁国所著的编年体史书《春秋》	7
