word	pinyin	english	chinese	num_sentences_needed
话头	hua4 tou2	subject (under discussion)	谈话的开端或讨论主题	3
话头	hua4 tou2	thread (of an argument)	论证或讨论的线索脉络	6
明和	Ming2 he2	Minghe, rail station in South Taiwan	台湾南部的明和火车站	6
明和	Ming2 he2	Meiwa (Japanese reign name 1764-1772)	日本年号明和 1764年至1772年	6
明和	Ming2 he2	Meiwa (common name for Japanese companies or schools)	日本公司或学校常用的名称	6
帮同	bang1 tong2	to help (sb do sth)	协助某人完成某项工作	6
帮同	bang1 tong2	to assist (sb in doing sth)	在旁辅助某人办事	6
口气	kou3 qi4	tone of voice	说话时的语气和声调	6
口气	kou3 qi4	the way one speaks	讲话的方式与腔调	6
口气	kou3 qi4	tone	话语所呈现的总体基调	6
