word	pinyin	english	chinese	num_sentences_needed
要	yao4	if (same as 要是[yao4 shi5])	如果，表示假设	10
要	yao4	(bound form) important	重要的，关键的	10
来	lai2	to come	到来或前来	10
来	lai2	(used as a substitute for a more specific verb)	作一般动词用以代替具体动作	10
来	lai2	hither (directional complement for motion toward the speaker, as in 回來|回来[hui2 lai5])	向说话者方向移动	10
来	lai2	ever since (as in 自古以來|自古以来[zi4 gu3 yi3 lai2])	自某时起一直以来	10
来	lai2	for the past (amount of time)	在过去一段时间里	10
来	lai2	(prefix) the coming ...; the next ... (as in 來世|来世[lai2 shi4])	表示将到来的某事或下一个	10
来	lai2	(between two verbs) in order to	连动结构中表示为了或以便	10
来	lai2	(after a round number) approximately	在整数后表示大约数目	10
