word	pinyin	english	chinese	num_sentences_needed
宽容	kuan1 rong2	indulgent	纵容别人的不良习惯的	6
宽容	kuan1 rong2	charitable	富有同情心与仁慈的	6
宽容	kuan1 rong2	to forgive	原谅别人过错	6
本事	ben3 shi4	source material	素材或原始资料	6
本事	ben3 shi4	original story	最初的故事情节	6
本事	ben3 shi5	ability	才能	6
中央省	Zhong1 yang1 Sheng3	Töv Province (Töv Aimag) of Mongolia	蒙古国的托夫省	6
中央省	Zhong1 yang1 Sheng3	Central Province (the name of provinces in various nations)	各国名为中央省的省级行政区	6
综合艺术	zong1 he2 yi4 shu4	composite arts	多种艺术形式结合的艺术	6
综合艺术	zong1 he2 yi4 shu4	multimedia arts	融合视听及多媒体手段的艺术	6
