word	pinyin	english	chinese	num_sentences_needed
澄清	deng4 qing1	to quell disturbances	平息骚乱或动荡	7
进士	jin4 shi4	successful candidate in the highest imperial civil service examination	通过科举取得进士资格的人	7
进士	jin4 shi4	palace graduate	在殿试中及第的进士	2
说不上	shuo1 bu5 shang4	to be unable to say or tell	难以断定	7
说不上	shuo1 bu5 shang4	to not be worth mentioning	不足以称道	7
劳	lao2	(bound form) to toil; labor	辛苦劳作从事劳动	7
劳	lao2	(bound form) laborer	从事体力劳动的人	7
劳	lao2	(bound form) meritorious deed	有功绩的行为或立功之事	7
劳	lao2	(bound form) fatigue	疲劳劳累的状态	7
劳	lao2	to put sb to the trouble (of doing sth)	使他人费心或带来麻烦	7
