word	pinyin	english	chinese	num_sentences_needed
水流	shui3 liu2	stream	细小的溪流或潺潺小河	6
没口	mei2 kou3	unreservedly	毫无保留地	6
没口	mei2 kou3	profusely	大量地或滔滔不绝地	6
坚实	jian1 shi2	firm and substantial	结实稳固	1
坚实	jian1 shi2	solid	密实无空隙	6
正体	zheng4 ti3	standard form (of a Chinese character)	汉字的规范形体写法	4
正体	zheng4 ti3	plain font style (as opposed to bold or italic)	普通字体样式非加粗或斜体	6
正体	zheng4 ti3	printed style (as opposed to cursive)	印刷体风格非草书或行书	6
正体	zheng4 ti3	(Tw) traditional (i.e. unsimplified) characters	繁体汉字的称呼	6
尽自	jin3 zi5	always	总是，一直如此	6
